Time,AirExchangeRate,AttenuationGroundwater,ConstAe,EntryRate,ExitRate,IndoorConcentration,IndoorOutdoorPressure,Pathway,logIndoorConcentration,logAttenuationGroundwater
14.404780340612405,0.5725737188663039,2.0624807064824152e-05,No,187590.13018465886,187590.10139701798,1092.0870402996395,-0.038994649136312606,Yes,3.0382572534011407,-4.685610105375572
14.454694388543867,0.5725737188663039,2.0368084037570402e-05,No,185255.7485114623,185255.11234416923,1078.4935123636383,-0.028532473017952937,Yes,3.0328175369646213,-4.691049821812091
14.504608436475324,0.5725737188663039,2.0097518257240065e-05,No,182797.7939463395,182794.21843097016,1064.167008298965,-0.017495481044721914,Yes,3.0270097906384983,-4.696857568138214
14.554522484406785,0.5725737188663039,1.9826991915027108e-05,No,180315.1523064275,180333.68322175395,1049.842592489311,-0.00601708487885981,Yes,3.0211241882719433,-4.702743170504769
14.604436532338244,0.5725737188663039,1.956418666343928e-05,No,177912.41482783304,177943.37413240926,1035.9270097408425,0.005769303817391422,Yes,3.0153291565834364,-4.708538202193276
14.654350580269707,0.5725737188663039,1.931217258690099e-05,No,175635.48095247665,175651.21469437392,1022.5828215457468,0.017730273381791548,Yes,3.0096984927025128,-4.7141688660742
14.704264628201168,0.5725737188663039,1.9071511567074357e-05,No,173472.40847959276,173462.31542517376,1009.8397796335533,0.02973241215209905,Yes,3.0042524744353933,-4.719614884341319
14.804092724064086,0.5725737188663039,1.863554375853408e-05,No,169497.028486078,169497.03006988,986.7552100568184,0.0533265506614706,Yes,2.994209428143766,-4.729657930632946
14.903920819927,0.5725737188663039,1.8272470525691127e-05,No,166166.70075300275,166194.74732127125,967.5304206553343,0.0754844260475791,Yes,2.9856646287969437,-4.738202729979768
15.003748915789918,0.5725721340277145,1.7983911828040374e-05,No,163485.42567399386,163569.74854922478,952.2511885597484,0.09514386495624637,Yes,2.978751523401367,-4.745115835375345
15.103577011652837,0.571417022876954,1.7738365978804725e-05,No,161044.89866416415,161010.94489717955,939.2494940999263,0.1151232895337735,Yes,2.9727809698150924,-4.75108638896162
15.208950755601856,0.5680942918409748,1.7560035301635538e-05,No,158465.35391572936,158465.38995448005,929.8068544276027,0.1389913318057559,Yes,2.9683927434270982,-4.755474615349614
15.314324499550876,0.5629530143318058,1.744457939239723e-05,No,156012.62176422143,155998.8026540539,923.6934444059295,0.16443388053062818,Yes,2.965527861379239,-4.758339497397474
15.4196982434999,0.5563410438426901,1.7398880507808916e-05,No,153768.88794744445,153762.7083553249,921.2736806981684,0.19014878172381333,Yes,2.9643886642476933,-4.759478694529019
15.630445731397936,0.5400964378975925,1.7492476684175657e-05,No,150076.05526762875,150075.9945830011,926.2296141481371,0.2371870255768139,Yes,2.966718662487625,-4.757148696289088
15.815222195793893,0.5243539698148144,1.7753200224810735e-05,No,147875.61706772525,147873.32047705833,940.0349699477664,0.2668209103761672,Yes,2.9731440099538005,-4.750723348822912
15.957093647810694,0.5125499252255837,1.8046359066597523e-05,No,146924.07704533718,146931.32067664652,955.5577804573801,0.2775940469764601,Yes,2.9802569530080967,-4.743610405768616
16.07721035807028,0.5024178925556824,1.8379501421611427e-05,No,146685.5876934272,146685.58497862774,973.1977247895668,0.2771389251651301,Yes,2.988201084935629,-4.735666273841083
16.183832637685853,0.490921131611457,1.8815530476526386e-05,No,146736.21906290573,146729.28702447447,996.285537372253,0.27209143937415475,Yes,2.998383825906712,-4.72548353287
16.290454917301435,0.4777053402706816,1.9360969558522868e-05,No,147010.8632736718,146918.27207220142,1025.1666294886106,0.2633190388169173,Yes,3.0107944608902506,-4.7130728978864616
16.397077196917017,0.4636463917156384,2.001272877956788e-05,No,147513.50371020686,147394.67962178105,1059.6773910420115,0.25119123593568315,Yes,3.0251736684578967,-4.698693690318816
16.610321756148178,0.4365025156918742,2.1510600787490472e-05,No,149148.6070017502,149151.59597938534,1138.989968499754,0.21834747297028495,Yes,3.0565198991059774,-4.667347459670736
16.823566315379335,0.4164964889984194,2.296189981938541e-05,No,151647.79615600372,151917.48990381949,1215.8364989594268,0.17651625001608262,Yes,3.0848751766029108,-4.638992182173802
17.03681087461049,0.410840173119348,2.3862222297768602e-05,No,155328.52737214818,155730.04327169814,1263.5087272446374,0.12677400136730066,Yes,3.1015782460035384,-4.622289112773174
17.12140722761403,0.41553864082739256,2.401272714499959e-05,No,158504.74614652837,158504.47005524553,1271.4779844913428,0.08945231246165564,Yes,3.1043088448131817,-4.619558513963531
17.206003580617562,0.4244024030918659,2.431058395134673e-05,No,164036.11057001833,163893.54110457774,1287.2495530230808,0.03667189524361664,Yes,3.109662749697452,-4.614204609079261
17.26259792783386,0.43219529184487454,2.4726077569410097e-05,No,169792.26998180652,169755.50714605473,1309.2500107334513,-0.005368672770775795,Yes,3.1170225861339427,-4.60684477264277
17.29133857157295,0.4366178612925941,2.503904824394884e-05,No,173663.2221589566,173663.25164177714,1325.8218611552925,-0.02834555805485345,Yes,3.12248517571699,-4.601382183059722
17.320079215312038,0.4413054059699951,2.5427449807834106e-05,No,178232.6962270069,178250.46307654426,1346.3877899912827,-0.05222010287692755,Yes,3.129170164492237,-4.594697194284476
17.37756050279022,0.4513294321986894,2.6462476642176434e-05,No,189719.8349491228,189719.8431536648,1401.1926368242712,-0.1020623501406928,Yes,3.146497846462533,-4.5773695123141795
17.429293661520582,0.4608911311416254,2.7725946699820692e-05,No,202988.59691875012,202989.39475634202,1468.0935911664444,-0.1484860172441514,Yes,3.166753742794981,-4.557113615981732
17.481026820250946,0.4707437453154212,2.93227143738862e-05,No,219201.0367085685,219269.0534680187,1552.6427109587175,-0.1954859972246116,Yes,3.1910715288057285,-4.5327958299709845
17.532759978981304,0.4806744230275861,3.1223913456761426e-05,No,238275.3138028616,238411.3690959075,1653.3115256008048,-0.2421877510722837,Yes,3.218354693318703,-4.50551266545801
17.584493137711664,0.49047031258563,3.337516593017525e-05,No,259706.6765513956,260030.78818022396,1767.2207097809876,-0.28771673977737783,Yes,3.2472907923217895,-4.4765765664549235
17.687959455172386,0.5088063204693922,3.7961129103131436e-05,No,306817.1183444028,306817.57459694904,2010.0482394027567,-0.3717582657206729,Yes,3.3032064802339383,-4.420660878542774
17.781079140887037,0.5227124238986199,4.201544850192454e-05,No,348922.05007493554,348867.4412572239,2224.7251408031493,-0.43461140693581096,Yes,3.347276362640047,-4.376590996136666
17.874198826601692,0.5328715441868832,4.543893871660034e-05,No,384048.9983214451,384626.6054054223,2405.999529663569,-0.4800639584087443,Yes,3.381295538105847,-4.342571820670865
17.96731851231634,0.5380423302635778,4.773937518127354e-05,No,407841.38510585367,408020.3171249882,2527.8080315422144,-0.5030156086343784,Yes,3.402744089385847,-4.321123269390865
18.06043819803099,0.538430406458109,4.8550723145239566e-05,No,414576.1445340348,415254.0664076421,2570.769044163369,-0.4997975094002252,Yes,3.4100630617261585,-4.313804297050554
18.15355788374564,0.5383577038963027,4.761298335575553e-05,No,408056.0479219411,407178.5957091232,2521.1155628944252,-0.4746514599738978,Yes,3.4015927533230457,-4.322274605453667
18.24667756946029,0.5382236501499735,4.536103478382982e-05,No,388222.1179383745,387823.69869106,2401.874503179702,-0.4323957811265317,Yes,3.3805503119759654,-4.343317046800747
18.339797255174943,0.5380300957952929,4.21692953453563e-05,No,360681.68630327133,360405.597082721,2232.8713573168247,-0.377629345915497,Yes,3.348863702732523,-4.37500365604419
18.432916940889594,0.5377788914084322,3.8225148288384346e-05,No,327209.46402928716,326543.87636267376,2024.02810014516,-0.3149510273981706,Yes,3.3062165376407204,-4.417650821135992
18.526036626604245,0.5374718875655624,3.423881549591741e-05,No,292308.6208972853,292323.0751128875,1812.9511011074605,-0.2489596986319229,Yes,3.258386090468595,-4.4654812683081175
18.619156312318896,0.5371109348428551,3.040954446396203e-05,No,259358.08003389422,259455.2853128397,1610.1905489893481,-0.18425423267412397,Yes,3.2068772732230677,-4.516990085553645
18.71227599803355,0.5366978838164814,2.7184628903637405e-05,No,231676.4366107069,231761.82669270423,1439.4307218345139,-0.1254335025821513,Yes,3.158190767617015,-4.565676591159697
18.75853784560988,0.5364738823558075,2.5889609242913848e-05,No,220581.33430555425,220629.0488695206,1370.8592106458593,-0.09982242511970707,Yes,3.1369928543669743,-4.586874504409738
18.8047996931862,0.5362377061568607,2.478098054577069e-05,No,211166.30913217,211088.43928133327,1312.1571326652506,-0.07736270019278862,Yes,3.117985845529926,-4.6058815132467865
18.832734365481762,0.5360892939381131,2.4289992503802465e-05,No,206848.64406124692,206848.8584327804,1286.1592323750654,-0.06556363250971857,Yes,3.109294739553118,-4.614572619223594
18.86066903777732,0.5359365752534223,2.383736082413273e-05,No,202929.63546251165,202936.50685647826,1262.1923079891678,-0.055243372642518274,Yes,3.1011255291836797,-4.622741829593033
18.88860371007288,0.5357796000617268,2.3462490038752923e-05,No,199645.28617823345,199686.58437166183,1242.3428361752735,-0.04652607371755252,Yes,3.0942414600218613,-4.629625898754851
18.91653838236844,0.5356184183219654,2.315209479415412e-05,No,196975.5428775184,196985.5675815029,1225.9073552065754,-0.03953588886119086,Yes,3.088457650734716,-4.635409708041997
18.972407726959556,0.5352836350340001,2.275853164195083e-05,No,193528.73770675238,193515.97302346872,1205.068119391675,-0.03123347385974484,Yes,3.081011597151343,-4.642855761625369
19.028277071550672,0.5348663098543377,2.264128421509809e-05,No,192392.32007383113,192368.92291302487,1198.8598482077605,-0.030453644894846275,Yes,3.0787684152025405,-4.6450989435741725
19.05732573660204,0.5344748909826345,2.2649811057972136e-05,No,192300.61574532054,192300.54027027238,1199.3113459875042,-0.031322025991260806,Yes,3.078931942307799,-4.644935416468913
19.086374401653412,0.5339484210771802,2.2682514667492435e-05,No,192390.44373187254,192388.50527755028,1201.0430076712178,-0.03275064077006433,Yes,3.079558559159666,-4.644308799617046
19.11542306670479,0.5332924984341809,2.2742452177262257e-05,No,192663.32377748092,192659.92122010406,1204.2167090029068,-0.03471538922392956,Yes,3.0807046489277776,-4.643162709848935
19.173520396807536,0.5316146881203714,2.29384167925062e-05,No,193710.33599911482,193708.65462208685,1214.5930686940574,-0.04015688712753608,Yes,3.0844307984097026,-4.63943656036701
19.231617726910287,0.5294862464108541,2.322901579178401e-05,No,195365.10927134976,195377.30123859388,1229.9803351076478,-0.047453719643462164,Yes,3.0898981680064654,-4.633969190770247
19.289715057013034,0.5269519596752773,2.362759359551499e-05,No,197798.3419355983,197778.52316605631,1251.0850975734295,-0.05641308671308965,Yes,3.097286850980096,-4.626580507796616
19.40590971721852,0.5208449966045381,2.470123697585979e-05,No,204369.22233070227,204369.37285819915,1307.9346970820616,-0.07854822427897529,Yes,3.1165860609569784,-4.607281297819735
19.52210437742401,0.5136520898653393,2.616640821795578e-05,No,213504.19334984606,213501.92022818114,1385.5157634301556,-0.105019899356248,Yes,3.1416114712454886,-4.5822558875312245
19.638299037629498,0.5057315304148666,2.800579782548667e-05,No,224784.06882842781,224986.56952612926,1482.9117558451492,-0.13428571147596255,Yes,3.171115308081809,-4.552752050694903
19.754493697834988,0.4974416092103057,3.0176141434873277e-05,No,238386.85255753863,238448.4093753855,1597.8318189205838,-0.16480326016917352,Yes,3.203531065366856,-4.520336293409857
19.870688358040482,0.4891406172088422,3.261107517920965e-05,No,252673.93686575603,253388.82541179922,1726.7619746219311,-0.1950301449669356,Yes,3.237232476402056,-4.4866348823746565
19.98688301824597,0.4811868453676619,3.5077406240381364e-05,No,268454.68171920144,268120.3836158976,1857.354623587254,-0.22342396540030346,Yes,3.268894831237649,-4.454972527539064
20.103077678451463,0.4725260009779954,3.7848450597346024e-05,No,283010.53784859035,284094.24081140396,2004.081893366073,-0.25060350403614584,Yes,3.301915464256242,-4.421951894520471
20.219272338656953,0.4616851876589087,4.075195454715151e-05,No,301480.6414541472,298870.46407937084,2157.822921103945,-0.27917686115454937,Yes,3.33401580200451,-4.389851556772203
20.335466998862444,0.4495433617787937,4.481823256589436e-05,No,317127.2789487053,320047.8605434656,2373.133033463642,-0.3090728408295868,Yes,3.375322084647907,-4.3485452741288055
20.451661659067934,0.43700351117498265,4.841825651892563e-05,No,342062.3705455527,336110.9697342869,2563.75491378072,-0.3401883071169544,Yes,3.4088765057609405,-4.314990853015773
20.56785631927342,0.4249686236848079,5.348987125587308e-05,No,361090.0287272032,361091.30635494157,2832.297776276592,-0.37242012407234737,Yes,3.4521389113748295,-4.271728447401883
20.66048135577094,0.4163397518305344,5.727699126879768e-05,No,378812.08812882,378805.8603103175,3032.8264247713532,-0.3988446106167906,Yes,3.481847555407559,-4.242019803369153
20.753106392268453,0.4090629817775049,6.113225343478909e-05,No,397276.0461928153,397236.54700366897,3236.963211855166,-0.4258607049580887,Yes,3.510137763666061,-4.213729595110651
20.93835646526349,0.4003953993400419,6.871254736514582e-05,No,436736.98394367367,437032.50699078274,3638.3410641175233,-0.481458740889733,Yes,3.560903408119819,-4.162963950656893
21.087923077685144,0.40240601069663706,7.401459087825473e-05,No,473118.2722447564,473119.0285897277,3919.0851694840376,-0.5305986045540348,Yes,3.5931847016600424,-4.13068265711667
21.2374896901068,0.4170915083557523,7.83006858835003e-05,No,519331.94095742493,518782.75108738523,4146.034628647942,-0.5930908990022791,Yes,3.6176329251017667,-4.106234433674946
21.37209964128629,0.4377856382737524,8.141976731906534e-05,No,566199.1668702328,566213.1881742378,4311.190520904955,-0.6556063664997807,Yes,3.6345972156976374,-4.089270143079075
21.506709592465782,0.4618667397453993,8.374119548698387e-05,No,614789.8762800747,614390.4532238812,4434.110537039028,-0.7180487714287324,Yes,3.6468065153521567,-4.077060843424555
21.641319543645267,0.4857701622875515,8.559073859608917e-05,No,660236.4856805332,660459.5479964287,4532.044159088482,-0.7746176086955392,Yes,3.6562941328672247,-4.067573225909488
21.775929494824762,0.5059312554170703,8.69682648952885e-05,No,698554.3514307039,698941.6632412269,4604.984410810557,-0.8195123732066122,Yes,3.663228164324309,-4.060639194452404
21.910539446004247,0.518785368650814,8.797741886815045e-05,No,725160.6173874901,725015.9298653969,4658.419285229773,-0.8469325598683568,Yes,3.6682385750244784,-4.055628783752234
22.04514939718373,0.5214926592418729,8.865377200413557e-05,No,734407.4681230851,734402.3053738669,4694.232298760218,-0.8511584270523624,Yes,3.6715645772892995,-4.052302781487413
22.179759348363227,0.5207143914927952,8.751725501056935e-05,No,724105.1420756531,723905.5093217636,4634.053530742998,-0.8297029261676429,Yes,3.665961046280029,-4.057906312496684
22.31436929954271,0.5185704454195537,8.422110702374094e-05,No,693537.8960773296,693772.8827788455,4459.521934495276,-0.7841750080845121,Yes,3.6492883043760656,-4.074579054400647
22.448979250722207,0.5145606330340312,7.9062758373414e-05,No,645999.877446351,646244.9057356071,4186.386496541194,-0.7164301214702641,Yes,3.621839320889094,-4.102028037887618
22.58358920190169,0.5081847663481108,7.230619108327134e-05,No,583655.4936720297,583694.6870744964,3828.625109911701,-0.6283237149921987,Yes,3.583042843321433,-4.14082451545528
22.718199153081194,0.49894265737367494,6.413053062629315e-05,No,508498.061233708,508281.242184302,3395.7224988524285,-0.5217112373176076,Yes,3.5309321921309964,-4.192935166645716
22.987419055440174,0.4698589606067885,4.436110027526722e-05,No,331457.10056839,331099.4325301813,2348.927800962446,-0.26038986304804346,Yes,3.370869668065178,-4.352997690711534
23.005224571606785,0.4681037411043225,4.339608526090924e-05,No,322686.8479273941,322686.858732093,2297.8300918996383,-0.2467967775,Yes,3.3613179125687687,-4.362549446207944
0.0,0.5,4.500591287881597e-05,Yes,357460.6106907743,357460.61069077416,2383.0707379384944,-0.299324683,Yes,3.377136933928659,-4.346730424848054
0.023,0.5,4.498525226596e-05,Yes,357296.39458023064,357296.51324632,2381.9767549754665,-0.29940168709029064,Yes,3.376937519012777,-4.346929839763935
0.046,0.5,4.504811601221653e-05,Yes,357797.4140215739,357795.81015398796,2385.305401026587,-0.29963059669847586,Yes,3.3775439915477885,-4.346323367228924
0.092,0.5,4.516824237028935e-05,Yes,358758.8329020413,358749.9168162035,2391.6661121080233,-0.30053151649240994,Yes,3.378700549985969,-4.345166808790744
0.184,0.5,4.5358927126926584e-05,Yes,360264.4570958822,360264.4353582561,2401.7629023883733,-0.3040174465576905,Yes,3.380530132431272,-4.34333722634544
0.368,0.5,4.64014236557935e-05,Yes,368545.67312281,368544.49062244303,2456.963270816287,-0.3170191739351687,Yes,3.390398664253366,-4.333468694523346
0.5519999999999999,0.5,4.8064729316988406e-05,Yes,381611.4002494543,381755.3382507779,2545.03558833852,-0.3367150201890442,Yes,3.4056938596436916,-4.318173499133021
0.736,0.5,5.022387383589768e-05,Yes,398819.49419360666,398904.39865040005,2659.3626576693337,-0.3614901403759267,Yes,3.424777566171341,-4.299089792605371
1.104,0.5,5.6192632661143777e-05,Yes,446311.63418915047,446311.4178232673,2975.4094521551146,-0.42814298826479497,Yes,3.4735467383253176,-4.250320620451395
1.2858945403090214,0.5,6.304673120844371e-05,Yes,500684.2520028277,500750.27031470975,3338.3351354313995,-0.5041482218710133,Yes,3.523529933350582,-4.20033742542613
1.4677890806180431,0.5,7.226958820073127e-05,Yes,573528.6395829553,574003.0471588072,3826.6869810587145,-0.6010438544433743,Yes,3.582822938848813,-4.1410444199278995
1.6496836209270642,0.5,8.174109664658784e-05,Yes,645930.9304128843,649230.7445134885,4328.204963423255,-0.6964864986862932,Yes,3.636307818728833,-4.08755954004788
1.7728834437049217,0.5,8.70864537718005e-05,Yes,691691.7368048561,691686.3797870965,4611.242531913978,-0.7489791782473452,Yes,3.6638179648786817,-4.060049393898031
1.8960832664827791,0.5,9.087150886150796e-05,Yes,721274.896732306,721749.2763560028,4811.661842373352,-0.7836125807220655,Yes,3.6822950980627125,-4.041572260714
2.0192830892606364,0.5,9.229460913967156e-05,Yes,732513.2641560913,733052.2866043744,4887.01524402916,-0.7932795729662689,Yes,3.6890436937217306,-4.034823665054982
2.142482912038494,0.5,9.016839966272858e-05,Yes,716072.7659811892,716164.8136154131,4774.43209076942,-0.7665678176384011,Yes,3.6789217205243427,-4.044945638252369
2.2656827348163517,0.5,8.462001124251797e-05,Yes,672434.1413872334,672096.5971039855,4480.643980693238,-0.7076554594845512,Yes,3.6513404374718608,-4.072526921304852
2.408095092434782,0.5,7.581727012169543e-05,Yes,602240.7273758717,602180.6012819539,4014.537341879693,-0.6139770416206061,Yes,3.6036355019319193,-4.120231856844793
2.550507450053213,0.5,6.581297784724567e-05,Yes,522483.7467984176,522721.2547826837,3484.808365217891,-0.5092379626315073,Yes,3.5421789005927864,-4.181688458183926
2.692919807671644,0.5,5.668798715604506e-05,Yes,448860.0425618571,450245.7835305603,3001.6385568704018,-0.4105774033225222,Yes,3.477358395366517,-4.246508963410196
2.773902657267392,0.5,5.2519956854170425e-05,Yes,416655.54567824095,417141.0965731482,2780.940643820989,-0.3637301807970249,Yes,3.4441917194157194,-4.279675639360993
2.85488550686314,0.5,4.9092859562695114e-05,Yes,389693.4693875631,389921.2889446247,2599.475259630831,-0.32754227547558706,Yes,3.4148856884143606,-4.3089816703623525
2.9358683564588883,0.5,4.722636243654079e-05,Yes,373733.0902318328,375096.58792446734,2500.643919496449,-0.3051652518247301,Yes,3.3980518545423477,-4.325815504234365
2.9955398586999764,0.5,4.653248018144056e-05,Yes,369581.53470801946,369585.41041933617,2463.902736128909,-0.2993541062748636,Yes,3.3916235598250832,-4.332243798951629
3.0492442107169553,0.5,4.643394899764069e-05,Yes,368807.5670819624,368802.82397946046,2458.6854931964035,-0.299324683,Yes,3.390702978797714,-4.3331643799789985
3.1029485627339337,0.5,4.636083679173382e-05,Yes,368225.88824632,368222.1284196839,2454.81418946456,-0.299324683,Yes,3.3900186249542235,-4.33384873382249
3.2103572667678915,0.5,4.625172567415949e-05,Yes,367355.5098650652,367355.5105860164,2449.0367372401097,-0.299324683,Yes,3.38899529989033,-4.334872058886383
3.4251746748358065,0.5,4.6100823629198496e-05,Yes,366156.96702834533,366156.9672459115,2441.046448306077,-0.299324683,Yes,3.3875760432644246,-4.336291315512288
3.854809490971636,0.5,4.591524022793344e-05,Yes,364682.96634898713,364682.96634898713,2431.2197756599144,-0.299324683,Yes,3.3858242196586943,-4.338043139118018
4.0978560088258735,0.5,4.594806091342394e-05,Yes,364943.5989903953,364943.6454804229,2432.957636536153,-0.30070606343860834,Yes,3.386134546917354,-4.337732811859359
4.2701453443641135,0.5,4.660354409126522e-05,Yes,370147.914881409,370149.8373352481,2467.6655822349885,-0.30925491785777176,Yes,3.3922863038090485,-4.331581054967664
4.442434679902352,0.5,4.783976478437348e-05,Yes,380085.9421265249,379968.5517138883,2533.123678092589,-0.3243577549480009,Yes,3.4036563944497975,-4.3202109643269155
4.614724015440591,0.5,4.953773952054669e-05,Yes,393607.92924708594,393454.75935429975,2623.031729028665,-0.34455649340517536,Yes,3.4188035439867406,-4.305063814789972
4.959302686517068,0.5,5.391477988940284e-05,Yes,428329.0838483443,428219.51409846905,2854.796760656461,-0.3944093492038789,Yes,3.4555751952903617,-4.26829216348635
5.162229995216423,0.5,5.8183108096641225e-05,Yes,462150.9645441011,462120.81972682936,3080.805464845529,-0.4417207757341188,Yes,3.4886642759828104,-4.235203082793902
5.365157303915779,0.5,6.538910917859751e-05,Yes,522298.8210586389,519354.66707329475,3462.364447155298,-0.5238239714846996,Yes,3.5393727796162353,-4.184494579160477
5.547791881745198,0.5,7.389254296538491e-05,Yes,587766.9664171027,586893.4067624151,3912.622711749434,-0.6074262771612551,Yes,3.592467971564069,-4.131399387212643
5.730426459574617,0.5,8.143723603039671e-05,Yes,646643.6258118274,646817.3238209445,4312.115492139631,-0.6809975050483721,Yes,3.634690384119139,-4.0891769746575735
5.836801196873018,0.5,8.465926548160056e-05,Yes,672398.4521036687,672408.3748988821,4482.7224993258815,-0.7118700578746059,Yes,3.651541854917166,-4.072325503859546
5.943175934171416,0.5,8.664645407674483e-05,Yes,688232.1366051191,688191.6709891246,4587.944473260832,-0.7293852801738003,Yes,3.6616181531040453,-4.062249205672667
6.049550671469816,0.5,8.694843514780513e-05,Yes,690590.384034201,690590.1633465384,4603.934422310255,-0.7293094916845478,Yes,3.663129128982163,-4.06073822979455
6.1559254087682165,0.5,8.492061281275718e-05,Yes,674482.9299742541,674484.1327409507,4496.56088493967,-0.7068597903567642,Yes,3.652880478281962,-4.07098688049475
6.262300146066616,0.5,8.105421064600193e-05,Yes,643733.517116588,643775.1349382417,4291.834232921611,-0.6651072232220202,Yes,3.6326429395013444,-4.091224419275368
6.368674883365014,0.5,7.569153096095349e-05,Yes,601134.479965944,601181.9147914124,4007.8794319427498,-0.6082459307121592,Yes,3.602914648280959,-4.120952710495754
6.475049620663414,0.5,6.927078513453454e-05,Yes,550125.5674478036,550184.9773360614,3667.899848907077,-0.5404700532590249,Yes,3.564417468857084,-4.159449889919628
6.581424357961813,0.5,6.232605723557289e-05,Yes,494758.1375325011,495026.2989079971,3300.175326053314,-0.4659737312944594,Yes,3.518537012942994,-4.205330345833719
6.687799095260214,0.5,5.5189295276013536e-05,Yes,438389.77619442943,438342.38505676686,2922.282567045113,-0.3889511052503068,Yes,3.4657222072776954,-4.258145151499017
6.794173832558613,0.5,4.850423839371734e-05,Yes,384840.2887140586,385246.1503001789,2568.30766866786,-0.3135963155584101,Yes,3.409647048524931,-4.314220310251782
6.900548569857013,0.5,4.254790154841886e-05,Yes,337434.991066783,337937.7930198062,2252.918620132041,-0.2441035026506133,Yes,3.352745504433147,-4.371121854343566
7.006923307155413,0.5,3.776471403699731e-05,Yes,298846.66960003786,299947.2042390591,1999.6480282603927,-0.18461748686586665,Yes,3.3009535592457704,-4.422913799530942
7.1132980444538125,0.5,3.314292954335675e-05,Yes,265186.84137088165,263238.56304281444,1754.9237536187622,-0.1260835932014682,Yes,3.2442582523676737,-4.479609106409039
7.219672781752213,0.5,2.91124510611492e-05,Yes,232288.535933657,231226.38492067961,1541.5092328045307,-0.061666593961561676,Yes,3.187946130258798,-4.535921228517914
7.298151347091075,0.5,2.6541272657528783e-05,Yes,211648.40715146766,210804.73488487504,1405.3648992325006,-0.012241247657510002,Yes,3.1477891022821707,-4.576078256494542
7.368782055896051,0.5,2.4837915061997932e-05,Yes,196902.68754841332,197275.77374675262,1315.1718249783507,0.032431036118180295,Yes,3.118982496373364,-4.604884862403348
7.432349693820528,0.5,2.3730360982000586e-05,Yes,186776.72234212433,188478.99722374463,1256.526648158298,0.07198659656872161,Yes,3.099171703454166,-4.6246956553225465
7.489560567952559,0.5,2.290085594729981e-05,Yes,179626.93324171228,181890.63233325534,1212.6042155550356,0.10647514686834712,Yes,3.083719073703589,-4.640148285073124
7.546771442084592,0.5,2.2264776303217085e-05,Yes,173966.332457751,176838.55354009735,1178.9236902673156,0.13939506625012896,Yes,3.071485694858979,-4.652381663917733
7.603982316216621,0.5,2.177440084342881e-05,Yes,169332.31193437404,172943.73394615485,1152.9582263076989,0.17024909726029655,Yes,3.0618135723313764,-4.662053786445336
7.680290309483758,0.5,2.0748421282453006e-05,Yes,164592.29864883047,164794.86512062568,1098.6324341375043,0.20732683982051375,Yes,3.040852416239151,-4.683014942537562
7.748967503424183,0.5,2.025723646121963e-05,Yes,161317.06743973767,160893.61715276664,1072.6241143517777,0.2358228747764708,Yes,3.030447556390045,-4.693419802386668
7.8107769779705665,0.5,2.0021342934130986e-05,Yes,159020.02121469387,159020.0267985801,1060.133511990534,0.25678325289615433,Yes,3.025360563254784,-4.698506795521928
7.872586452516947,0.5,1.980216520561267e-05,Yes,157276.48466188484,157279.20210079136,1048.5280140052755,0.2726539252092003,Yes,3.0205800382018193,-4.703287320574893
7.934395927063331,0.5,1.964725938433475e-05,Yes,156045.5456976217,156048.85866519302,1040.3257244346198,0.2828078293937374,Yes,3.0171693375456616,-4.706698021231051
8.058014876156095,0.5,1.950563973463368e-05,Yes,154924.04212980502,154924.0409861412,1032.826939907608,0.2861344114406553,Yes,3.014027557396075,-4.709839801380637
8.181633825248861,0.5,1.9454795227971093e-05,Yes,154510.07423180912,154520.20719543868,1030.134714636258,0.2819823941011489,Yes,3.012894022760975,-4.710973336015737
8.292890879432347,0.5,1.9456157656246407e-05,Yes,154530.66303293256,154531.0283167573,1030.2068554450486,0.2750574558041646,Yes,3.012924435538784,-4.710942923237928
8.404147933615835,0.5,1.9489803144365093e-05,Yes,154800.17468543962,154798.2584640999,1031.988389760666,0.2655738685487392,Yes,3.013674811350069,-4.710192547426644
8.515404987799323,0.5,1.9544176125760655e-05,Yes,155235.0989688969,155230.1172553452,1034.867448368968,0.2539768216438088,Yes,3.014884726480392,-4.708982632296321
8.7379190961663,0.5,1.973018015636888e-05,Yes,156707.47154707112,156707.45901155376,1044.7163934103585,0.22622310612117724,Yes,3.018998409591989,-4.704868949184723
8.938181793696577,0.5,1.9955469756795808e-05,Yes,158500.02232350668,158496.82740782946,1056.6455160521966,0.1984828692967483,Yes,3.023929314418828,-4.699938044357884
9.138444491226858,0.5,2.0288277119897006e-05,Yes,161284.11376204464,161140.1583758485,1074.2677225056564,0.1623448118205549,Yes,3.0311125270968517,-4.692754831679861
9.215147733121402,0.5,2.054722019907094e-05,Yes,163196.91388293114,163196.820385236,1087.97880256824,0.1414205463955633,Yes,3.0366204339491794,-4.687246924827534
9.291850975015944,0.5,2.0843547568125547e-05,Yes,165581.79485399008,165550.40807030007,1103.669387135334,0.11767328089265795,Yes,3.042838996539571,-4.681028362237142
9.368554216910493,0.5,2.1208673568870497e-05,Yes,168512.9309711075,168450.43064192988,1123.0028709461994,0.09208458174882714,Yes,3.0503808665326053,-4.673486492244107
9.52196070069958,0.5,2.2167195142375877e-05,Yes,176121.57764158887,176063.51268179648,1173.7567512119765,0.039309148286346574,Yes,3.0695781032555733,-4.654289255521139
