AirExchangeRate,AttenuationGroundwater,AttenuationSubslab,Peclet,Contaminated,SubslabConcentration,RelativeAirEntryRate,EntryRate,Gravel,Pathway,IndoorConcentration,IndoorOutdoorPressure,logIndoorConcentration,logAttenuationSubslab,logAttenuationGroundwater,logSubslabConcentration
0.7,1.0651391523247684e-06,9.294371262304944e-06,0.02617520922451169,No,0.0007972894251093389,6.889398828560753e-05,2.1634254350698705,Yes,No,56.39929918925239,-3,1.75127370752711,-5.031779983680904,-5.9725936512496025,-3.0983839961563833
0.7,1.047423261958213e-06,9.19130175092059e-06,0.017450139482984843,No,0.0007928204831607724,4.592932552367791e-05,2.127442335828569,Yes,No,55.461239782641876,-2,1.7439895735855506,-5.0366229757514995,-5.979877785191162,-3.100825138027347
0.7,1.029778477944664e-06,9.08862946212332e-06,0.00872506974149762,No,0.0007882701561435785,2.296466276185259e-05,2.091603662122972,Yes,No,54.52694546951121,-1,1.7366111697408895,-5.04150160213703,-5.987256189035823,-3.103324915486477
0.7,9.948112372497862e-07,8.887364538694878e-06,-0.008725069741508643,No,0.0007787487445062883,-2.2964662761881704e-05,2.020581000202794,Yes,No,52.6754241302865,1,1.7216080411325625,-5.051227005732858,-6.00225931764415,-3.108602640498977
0.7,9.77525734773483e-07,8.788889402385686e-06,-0.01745013948298323,No,0.0007737913519104602,-4.592932552367352e-05,1.9854720704131208,Yes,No,51.760153835630845,2,1.7139955584231308,-5.056066000567699,-6.009871800353582,-3.111376128373567
0.7,9.603695121093675e-07,8.690974638960575e-06,-0.026175209224511543,No,0.0007687755334172111,-6.889398828560718e-05,1.950625723435572,Yes,No,50.851728929008075,3,1.7063057232678724,-5.060931517384773,-6.01756163550884,-3.114200446711751
0.7,9.433690317330148e-07,8.593656676462662e-06,-0.034900278966010966,No,0.0007637184589540183,-9.18586510474646e-05,1.9160957077335603,Yes,No,49.95155060299852,4,1.6985489742011122,-5.065822000721482,-6.0253183845756,-3.1170667124418023
0.7,9.265421224771164e-07,8.496964006605592e-06,-0.04362534870757899,No,0.0007586318306242328,-0.00011482331380950259,1.88191823580572,Yes,No,49.06056289732413,5,1.6907325267851512,-5.070736221427491,-6.033134831991561,-3.119968939151755
0.9,8.561970803170362e-07,7.3902364728439635e-06,0.04362534870754976,No,0.0008060186276495088,0.00011482331380942537,2.2359073034231107,Yes,No,45.33578095629072,-5,1.6564411013075164,-5.131341664824639,-6.067426257469196,-3.0936549212322415
0.9,8.42284855759636e-07,7.3094357462588e-06,0.03490027896603917,No,0.0008016869438484749,9.185865104753863e-05,2.1995763637249492,Yes,No,44.59912630089819,-4,1.6493263509449807,-5.136116147220578,-6.074541007831732,-3.0959951891988373
0.9,8.284415629192516e-07,7.2289554262366505e-06,0.02617520922450761,No,0.0007972894251093847,6.889398828559665e-05,2.1634254350698434,Yes,No,43.866121591640045,-3,1.6421292381020351,-5.140924453106003,-6.081738120674677,-3.098383996156358
0.9,8.14662537078604e-07,7.148790250715738e-06,0.017450139482971017,No,0.0007928204831607977,4.592932552364159e-05,2.1274423358285524,Yes,No,43.136519830943364,-2,1.6348451041604792,-5.145767445176585,-6.089022254616233,-3.100825138027333
0.9,8.009388161791831e-07,7.068934026095912e-06,0.008725069741494519,No,0.0007882701561435787,2.296466276184449e-05,2.091603662122961,Yes,No,42.40984647628649,-1,1.6274667003158214,-5.1506460715620985,-6.096400658460891,-3.1033249154864766
0.9,7.737420734165116e-07,6.912394641207622e-06,-0.00872506974148715,No,0.0007787487445062438,-2.296466276182512e-05,2.0205810002028235,Yes,No,40.969774323556756,1,1.6124635717075009,-5.160371475157894,-6.111403787069212,-3.1086026404990017
0.9,7.602977937127121e-07,6.835802868522398e-06,-0.01745013948297961,No,0.0007737913519104409,-4.592932552366402e-05,1.9854720704131268,Yes,No,40.25789742771304,2,1.6048510889980645,-5.165210469992755,-6.1190162697786485,-3.111376128373578
0.9,7.46954064973937e-07,6.759646941413186e-06,-0.026175209224533383,No,0.0007687755334172628,-6.889398828566457e-05,1.9506257234355315,Yes,No,39.551344722561005,3,1.5971612538427953,-5.17007598680988,-6.126706104933917,-3.1142004467117217
0.9,7.337314691257024e-07,6.683955192805312e-06,-0.03490027896595519,No,0.000763718458953927,-9.185865104731762e-05,1.916095707733624,Yes,No,38.85120602455569,4,1.5894045047760585,-5.174966470146484,-6.134462854000654,-3.1170667124418543
0.9,7.206438730377732e-07,6.608749782916061e-06,-0.043625348707545294,No,0.0007586318306241808,-0.00011482331380941409,1.881918235805761,Yes,No,38.1582155868085,5,1.5815880573600927,-5.179880690852519,-6.14227930141662,-3.119968939151785
1.1,7.005248838957759e-07,6.046557114145838e-06,0.04362534870760232,No,0.0008060186276494271,0.00011482331380956345,2.235907303423189,Yes,No,37.0929116915116,-5,1.5692909255886283,-5.218491840543483,-6.154576433188084,-3.0936549212322855
1.1,6.891421547124118e-07,5.980447428756818e-06,0.034900278965979484,No,0.0008016869438485057,9.185865104738167e-05,2.199576363724893,Yes,No,36.4901942461885,-4,1.5621761752260694,-5.223266322939507,-6.161691183550643,-3.095995189198821
1.1,6.778158242066601e-07,5.9145998941935275e-06,0.02617520922451651,No,0.0007972894251093974,6.889398828562e-05,2.1634254350698456,Yes,No,35.890463120432756,-3,1.5549790623831348,-5.228074628824911,-6.168888296393578,-3.0983839961563513
1.1,6.665420757915842e-07,5.849010205131168e-06,0.01745013948296876,No,0.0007928204831607816,4.5929325523635635e-05,2.127442335828557,Yes,No,35.29351622531726,-2,1.5476949284415786,-5.232917620895476,-6.176172430335134,-3.100825138027342
1.1,6.5531357687388e-07,5.7836732940785455e-06,0.008725069741507191,No,0.0007882701561435725,2.2964662761877825e-05,2.091603662122977,Yes,No,34.698965298779996,-1,1.540316524596923,-5.237796247280993,-6.18355083417979,-3.10332491548648
1.1,6.330616964316887e-07,5.655595615533397e-06,-0.008725069741492059,No,0.0007787487445062559,-2.296466276183793e-05,2.020581000202817,Yes,No,33.5207244465463,1,1.525313395988599,-5.247521650876803,-6.198553962788114,-3.108602640498995
1.1,6.220618312194795e-07,5.592929619699672e-06,-0.017450139483018615,No,0.0007737913519104907,-4.592932552376687e-05,1.9854720704130908,Yes,No,32.938279713582745,2,1.5177009132791557,-5.252360645711692,-6.206166445497557,-3.11137612837355
1.1,6.111442349786894e-07,5.5306202247931775e-06,-0.026175209224519148,No,0.0007687755334172005,-6.889398828562695e-05,1.9506257234355744,Yes,No,32.36019113664154,3,1.5100110781239047,-5.2572261625287355,-6.2138562806528075,-3.1142004467117568
1.1,6.00325747466465e-07,5.468690612294577e-06,-0.0349002789659938,No,0.0007637184589539979,-9.185865104741944e-05,1.9160957077335659,Yes,No,31.78735038372639,4,1.5022543290571448,-5.262116645865438,-6.221613029719568,-3.117066712441814
1.1,5.89617714303637e-07,5.407158913295157e-06,-0.04362534870754629,No,0.0007586318306241588,-0.00011482331380941653,1.8819182358057736,Yes,No,31.220358207389,5,1.4944378816411958,-5.267030866571403,-6.2294294771355165,-3.1199689391517977
1.3,5.927518248348653e-07,5.116317558122423e-06,0.04362534870752825,No,0.0008060186276495513,0.00011482331380936935,2.2359073034231005,Yes,No,31.386309892816342,-5,1.4967402584400002,-5.291042507692178,-6.227127100336713,-3.0936549212322184
1.3,5.831202847566693e-07,5.060378593563747e-06,0.034900278966032316,No,0.0008016869438484787,9.185865104752062e-05,2.199576363724938,Yes,No,30.87631820831405,-4,1.4896255080774676,-5.295816990088094,-6.234241850699245,-3.0959951891988355
1.3,5.735364666364065e-07,5.0046614489330166e-06,0.026175209224508483,No,0.0007972894251093949,6.889398828559899e-05,2.1634254350698487,Yes,No,30.368853409597047,-3,1.4824283952345245,-5.30062529597352,-6.241438963542188,-3.0983839961563526
1.3,5.639971410544259e-07,4.949162481265122e-06,0.017450139482992316,No,0.0007928204831607475,4.5929325523697604e-05,2.1274423358285834,Yes,No,29.863744498345827,-2,1.4751442612929735,-5.305468288044063,-6.248723097483739,-3.1008251380273606
1.3,5.544961035086684e-07,4.893877402681855e-06,0.008725069741507866,No,0.0007882701561435719,2.2964662761879627e-05,2.0916036621229788,Yes,No,29.360662945121582,-1,1.467765857448312,-5.310346914429604,-6.2561015013284,-3.1033249154864806
1.3,5.356675892883478e-07,4.785503982374223e-06,-0.008725069741503267,No,0.0007787487445062806,-2.2964662761867565e-05,2.0205810002028035,Yes,No,28.363689916308182,1,1.4527627288399836,-5.320072318025432,-6.271104629936729,-3.1086026404989813
1.3,5.263600110318665e-07,4.732478908976573e-06,-0.017450139483004067,No,0.0007737913519105014,-4.592932552372851e-05,1.985472070413087,Yes,No,27.870852065339196,2,1.4451502461305432,-5.32491131286031,-6.278717112646169,-3.1113761283735437
1.3,5.171220449819582e-07,4.679755574824617e-06,-0.026175209224542643,No,0.0007687755334172483,-6.889398828568898e-05,1.9506257234355375,Yes,No,27.38170019254233,3,1.4374604109752849,-5.329776829677382,-6.286406947801428,-3.11420044671173
1.3,5.079679401639408e-07,4.627353595018742e-06,-0.034900278965978096,No,0.0007637184589539695,-9.185865104737794e-05,1.9160957077335947,Yes,No,26.896988786230487,4,1.4297036619085406,-5.334667313014026,-6.294163696868172,-3.1170667124418303
1.3,4.989072967184546e-07,4.575288311249483e-06,-0.04362534870755794,No,0.0007586318306241912,-0.00011482331380944717,1.8819182358057496,Yes,No,26.41722617548261,5,1.4218872144925776,-5.3395815337200405,-6.301980144284135,-3.119968939151779
1.5,5.137182481902329e-07,4.434141883706599e-06,0.04362534870760232,No,0.0008060186276494857,0.00011482331380956421,2.235907303423176,Yes,No,27.20146857377501,-5,1.4345923516911694,-5.353190414440974,-6.289275007085543,-3.093654921232254
1.5,5.053709134557645e-07,4.385661447754741e-06,0.0349002789659717,No,0.0008016869438485464,9.185865104736168e-05,2.1995763637248666,Yes,No,26.75947578053801,-4,1.4274776013286097,-5.357964896836989,-6.296389757448103,-3.0959951891987987
1.5,4.970649377515612e-07,4.337373255742352e-06,0.026175209224539715,No,0.000797289425109335,6.889398828568127e-05,2.1634254350698843,Yes,No,26.31967295498458,-3,1.4202804884856879,-5.362773202722324,-6.303586870291025,-3.098383996156385
1.5,4.887975222471642e-07,4.289274150429589e-06,0.01745013948298152,No,0.0007928204831607736,4.59293255236691e-05,2.127442335828566,Yes,No,25.881911898566127,-2,1.4129963545441249,-5.367616194792926,-6.310871004232588,-3.1008251380273464
1.5,4.805632897075107e-07,4.241360415657567e-06,0.008725069741502235,No,0.0007882701561435762,2.2964662761864794e-05,2.091603662122973,Yes,No,25.445907885771927,-1,1.4056179506994655,-5.372494821178453,-6.318249408077246,-3.103324915486478
1.5,4.6424524404990157e-07,4.147436784724342e-06,-0.008725069741505083,No,0.0007787487445062782,-2.296466276187235e-05,2.0205810002027977,Yes,No,24.581864594133773,1,1.3906148220911394,-5.382220224774275,-6.333252536685573,-3.1086026404989826
1.5,4.5617867622761937e-07,4.101481721113047e-06,-0.017450139482998426,No,0.0007737913519105013,-4.592932552371366e-05,1.9854720704130904,Yes,No,24.154738456627413,2,1.3830023393817006,-5.387059219609153,-6.340865019395012,-3.1113761283735437
1.5,4.481724389843671e-07,4.0557881648480986e-06,-0.02617520922452141,No,0.0007687755334172356,-6.889398828563308e-05,1.9506257234355568,Yes,No,23.73080683353686,3,1.3753125042264436,-5.391924736426216,-6.348554854550269,-3.1142004467117372
1.5,4.4023888147540454e-07,4.01037311568257e-06,-0.03490027896602607,No,0.0007637184589540152,-9.185865104750413e-05,1.9160957077335452,Yes,No,23.310723614732513,4,1.3675557551596853,-5.396815219762908,-6.356311603617027,-3.117066712441804
1.5,4.32386323822649e-07,3.965249869749156e-06,-0.04362534870761088,No,0.0007586318306242465,-0.00011482331380958645,1.881918235805704,Yes,No,22.894929352084308,5,1.3597393077437214,-5.4017294404689284,-6.364128051032991,-3.1199689391517476
0.5,1.8042914320894764e-06,2.6544178389709453e-05,2.112784981275813,No,3599189.8734269673,0.005560917679837096,2.6176660096754083,Yes,Yes,95.5375380586812,-5,1.9801740456001946,-4.576030712641064,-5.743693313176518,6.556204758241258
0.5,1.745759670862632e-06,2.36973642121826e-05,1.690227985020638,No,3900782.8264629836,0.004448734143869668,2.5327481304875064,Yes,Yes,92.4382713513204,-4,1.9658518153271678,-4.625299956595949,-5.758015543449544,6.5911517719231165
0.5,1.6829763439261116e-06,2.0917156273385887e-05,1.2676709887654565,No,4260324.986444301,0.0033365506079022136,2.4416620797679958,Yes,Yes,89.11388351686605,-3,1.949945370311326,-4.679497358940711,-5.7739219884653865,6.6294427292520375
0.5,1.6144183891051882e-06,1.819919190672637e-05,0.8451139925103486,No,4697116.695750171,0.0022243670719349195,2.3421981989138008,Yes,Yes,85.48372815424584,-2,1.9318834545485282,-4.739947895434764,-5.791983904228184,6.671831349983292
0.5,1.5369311876024954e-06,1.5535033129011693e-05,0.4225569962551328,No,5238531.96745846,0.0011121835359673444,2.2297797669736945,Yes,Yes,81.380767661854,-1,1.9105217822208143,-4.808687816259562,-5.813345576555898,6.719209598480376
0.5,1.0268841583511659e-06,1.0477959779375037e-05,-0.4225569962551626,No,5189339.518369892,-0.0011121835359674246,1.4898035369358762,Yes,Yes,54.37369075500114,1,1.7353888128643224,-4.97972327296471,-5.98847854591239,6.715112085829032
0.5,8.407259314593544e-07,9.566160838264124e-06,-0.8451139925103365,No,4653547.201100493,-0.0022243670719348826,1.2197251813612306,Yes,Yes,44.516580994181155,2,1.6485218018356287,-5.0192623215004994,-6.075345556941084,6.667784123336128
0.5,7.086904564902206e-07,8.898489954189321e-06,-1.2676709887653992,No,4217039.109075832,-0.003336550607902065,1.0281681142760095,Yes,Yes,37.525280148534776,3,1.5743239431940184,-5.050683685512822,-6.149543415582694,6.6250076287068405
0.5,6.079259239052702e-07,8.355879288990254e-06,-1.6902279850206408,No,3852351.129653647,-0.004448734143869672,0.8819789304017664,Yes,Yes,32.18978101819112,4,1.5077180222614222,-5.078007842567279,-6.21614933651529,6.585725864828702
0.5,5.280541547989665e-07,7.89283090078221e-06,-2.1127849812758326,No,3542525.8208738,-0.005560917679837174,0.7661009677823415,Yes,Yes,27.96055726581159,5,1.4465458228338426,-5.102767201596492,-6.27732153594287,6.549313024430336
